slice_file_name;fsID;start;end;salience;fold;classID;class
132073-1-1-0.wav;132073;2.979.144;4.128.989;2;2;1;car_horn
132073-1-2-0.wav;132073;441.645;478.231;2;2;1;car_horn
132073-1-3-0.wav;132073;580.149;7.787.586;2;2;1;car_horn
132073-1-4-0.wav;132073;8.310.243;9.094.228;2;2;1;car_horn
132073-1-5-0.wav;132073;10.871.261;12.230.169;2;2;1;car_horn
132073-1-6-0.wav;132073;35.409.997;35.775.857;2;2;1;car_horn
132108-9-0-12.wav;132108;6.0;10.0;2;4;9;street_music
132108-9-0-21.wav;132108;10.5;14.5;2;4;9;street_music
132108-9-1-1.wav;132108;59.114.335;63.114.335;2;4;9;street_music
132108-9-1-24.wav;132108;70.614.335;74.614.335;2;4;9;street_music
132108-9-1-26.wav;132108;71.614.335;75.614.335;2;4;9;street_music
132108-9-1-27.wav;132108;72.114.335;76.114.335;2;4;9;street_music
132162-9-1-3.wav;132162;143.699.868;147.699.868;2;6;9;street_music
132162-9-1-58.wav;132162;171.199.868;175.199.868;2;6;9;street_music
132162-9-1-63.wav;132162;173.699.868;177.699.868;2;6;9;street_music
132162-9-1-67.wav;132162;175.699.868;179.699.868;2;6;9;street_music
132162-9-1-68.wav;132162;176.199.868;180.199.868;2;6;9;street_music
132162-9-1-73.wav;132162;178.699.868;182.699.868;2;6;9;street_music
13230-0-0-1.wav;13230;0.5;4.5;1;3;0;air_conditioner
13230-0-0-10.wav;13230;5.0;9.0;1;3;0;air_conditioner
13230-0-0-11.wav;13230;5.5;9.5;1;3;0;air_conditioner
13230-0-0-12.wav;13230;6.0;10.0;1;3;0;air_conditioner
13230-0-0-13.wav;13230;6.5;10.5;1;3;0;air_conditioner
13230-0-0-14.wav;13230;7.0;11.0;1;3;0;air_conditioner
13230-0-0-16.wav;13230;8.0;12.0;1;3;0;air_conditioner
13230-0-0-17.wav;13230;8.5;12.5;1;3;0;air_conditioner
13230-0-0-18.wav;13230;9.0;13.0;1;3;0;air_conditioner
13230-0-0-19.wav;13230;9.5;13.5;1;3;0;air_conditioner
13230-0-0-20.wav;13230;10.0;14.0;1;3;0;air_conditioner
13230-0-0-22.wav;13230;11.0;15.0;1;3;0;air_conditioner
13230-0-0-23.wav;13230;11.5;15.5;1;3;0;air_conditioner
13230-0-0-24.wav;13230;12.0;16.0;1;3;0;air_conditioner
13230-0-0-25.wav;13230;12.5;16.5;1;3;0;air_conditioner
13230-0-0-26.wav;13230;13.0;17.0;1;3;0;air_conditioner
13230-0-0-27.wav;13230;13.5;17.5;1;3;0;air_conditioner
13230-0-0-28.wav;13230;14.0;18.0;1;3;0;air_conditioner
13230-0-0-3.wav;13230;1.5;5.5;1;3;0;air_conditioner
13230-0-0-5.wav;13230;2.5;6.5;1;3;0;air_conditioner
13230-0-0-6.wav;13230;3.0;7.0;1;3;0;air_conditioner
13230-0-0-7.wav;13230;3.5;7.5;1;3;0;air_conditioner
13230-0-0-8.wav;13230;4.0;8.0;1;3;0;air_conditioner
13230-0-0-9.wav;13230;4.5;8.5;1;3;0;air_conditioner
132855-2-0-113.wav;132855;56.5;60.5;2;3;2;children_playing
132855-2-0-41.wav;132855;20.5;24.5;2;3;2;children_playing
132855-2-0-58.wav;132855;29.0;33.0;2;3;2;children_playing
132855-2-0-70.wav;132855;35.0;39.0;2;3;2;children_playing
132855-2-0-77.wav;132855;38.5;42.5;2;3;2;children_playing
132855-2-0-88.wav;132855;44.0;48.0;2;3;2;children_playing
132855-2-0-90.wav;132855;45.0;49.0;2;3;2;children_playing
132855-2-0-99.wav;132855;49.5;53.5;2;3;2;children_playing
133090-2-0-14.wav;133090;7.0;11.0;1;8;2;children_playing
133090-2-0-20.wav;133090;10.0;14.0;1;8;2;children_playing
133090-2-0-28.wav;133090;14.0;18.0;1;8;2;children_playing
133090-2-0-37.wav;133090;18.5;22.5;1;8;2;children_playing
133090-2-0-38.wav;133090;19.0;23.0;1;8;2;children_playing
133090-2-0-64.wav;133090;32.0;36.0;1;8;2;children_playing
133090-2-0-70.wav;133090;35.0;39.0;1;8;2;children_playing
133090-2-0-76.wav;133090;38.0;42.0;1;8;2;children_playing
133473-8-0-0.wav;133473;0.0;4.0;2;8;8;siren
133473-8-0-1.wav;133473;0.5;4.5;2;8;8;siren
133473-8-0-2.wav;133473;1.0;5.0;2;8;8;siren
133473-8-0-3.wav;133473;1.5;5.5;2;8;8;siren
133473-8-0-4.wav;133473;2.0;6.0;2;8;8;siren
133473-8-0-5.wav;133473;2.5;6.5;2;8;8;siren
133494-2-0-18.wav;133494;9.0;13.0;1;6;2;children_playing
133494-2-0-19.wav;133494;9.5;13.5;1;6;2;children_playing
133494-2-0-22.wav;133494;11.0;15.0;1;6;2;children_playing
133494-2-0-25.wav;133494;12.5;16.5;1;6;2;children_playing
133494-2-0-26.wav;133494;13.0;17.0;1;6;2;children_playing
133494-2-0-31.wav;133494;15.5;19.5;1;6;2;children_playing
133494-2-0-37.wav;133494;18.5;22.5;1;6;2;children_playing
133494-2-0-45.wav;133494;22.5;26.5;1;6;2;children_playing
133797-6-0-0.wav;133797;3.254.115;466.165;1;6;6;gun_shot
133797-6-1-0.wav;133797;6.895.626;8.845.512;1;6;6;gun_shot
133797-6-2-0.wav;133797;9.116.689;10.885.791;1;6;6;gun_shot
134717-0-0-0.wav;134717;0.0;4.0;1;1;0;air_conditioner
134717-0-0-1.wav;134717;0.5;4.5;1;1;0;air_conditioner
134717-0-0-12.wav;134717;6.0;10.0;1;1;0;air_conditioner
134717-0-0-13.wav;134717;6.5;10.5;1;1;0;air_conditioner
134717-0-0-14.wav;134717;7.0;11.0;1;1;0;air_conditioner
134717-0-0-15.wav;134717;7.5;11.5;1;1;0;air_conditioner
134717-0-0-16.wav;134717;8.0;12.0;1;1;0;air_conditioner
134717-0-0-18.wav;134717;9.0;13.0;1;1;0;air_conditioner
134717-0-0-19.wav;134717;9.5;13.5;1;1;0;air_conditioner
134717-0-0-2.wav;134717;1.0;5.0;1;1;0;air_conditioner
134717-0-0-20.wav;134717;10.0;14.0;1;1;0;air_conditioner
134717-0-0-21.wav;134717;10.5;14.5;1;1;0;air_conditioner
134717-0-0-22.wav;134717;11.0;15.0;1;1;0;air_conditioner
134717-0-0-23.wav;134717;11.5;15.5;1;1;0;air_conditioner
134717-0-0-24.wav;134717;12.0;16.0;1;1;0;air_conditioner
134717-0-0-25.wav;134717;12.5;16.5;1;1;0;air_conditioner
134717-0-0-26.wav;134717;13.0;17.0;1;1;0;air_conditioner
134717-0-0-27.wav;134717;13.5;17.5;1;1;0;air_conditioner
134717-0-0-28.wav;134717;14.0;18.0;1;1;0;air_conditioner
134717-0-0-4.wav;134717;2.0;6.0;1;1;0;air_conditioner
134717-0-0-5.wav;134717;2.5;6.5;1;1;0;air_conditioner
134717-0-0-6.wav;134717;3.0;7.0;1;1;0;air_conditioner
134717-0-0-7.wav;134717;3.5;7.5;1;1;0;air_conditioner
134717-0-0-8.wav;134717;4.0;8.0;1;1;0;air_conditioner
134717-0-0-9.wav;134717;4.5;8.5;1;1;0;air_conditioner
135160-8-0-0.wav;135160;123.307.227;127.307.227;2;6;8;siren
135160-8-0-1.wav;135160;123.807.227;127.807.227;2;6;8;siren
135160-8-0-10.wav;135160;128.307.227;132.307.227;2;6;8;siren
135160-8-0-11.wav;135160;128.807.227;132.807.227;2;6;8;siren
135160-8-0-2.wav;135160;124.307.227;128.307.227;2;6;8;siren
135160-8-0-3.wav;135160;124.807.227;128.807.227;2;6;8;siren
135160-8-0-4.wav;135160;125.307.227;129.307.227;2;6;8;siren
135160-8-0-5.wav;135160;125.807.227;129.807.227;2;6;8;siren
135160-8-0-6.wav;135160;126.307.227;130.307.227;2;6;8;siren
135160-8-0-7.wav;135160;126.807.227;130.807.227;2;6;8;siren
135160-8-0-8.wav;135160;127.307.227;131.307.227;2;6;8;siren
135160-8-0-9.wav;135160;127.807.227;131.807.227;2;6;8;siren
135526-6-0-0.wav;135526;3.531.258;5.006.647;1;3;6;gun_shot
135526-6-1-0.wav;135526;5.006.647;6.457.848;1;3;6;gun_shot
135526-6-10-0.wav;135526;22.759.683;25.371.846;1;3;6;gun_shot
135526-6-11-0.wav;135526;25.371.846;27.766.329;1;3;6;gun_shot
135526-6-12-0.wav;135526;27.766.329;30.451.053;1;3;6;gun_shot
135526-6-13-0.wav;135526;30.451.053;31.007.347;1;3;6;gun_shot
135526-6-2-0.wav;135526;6.457.848;9.045.825;1;3;6;gun_shot
135526-6-3-0.wav;135526;9.045.825;10.569.587;1;3;6;gun_shot
135526-6-4-0.wav;135526;10.569.587;12.359.403;1;3;6;gun_shot
135526-6-5-0.wav;135526;12.359.403;14.657.139;1;3;6;gun_shot
135526-6-6-0.wav;135526;14.657.139;16.858.129;1;3;6;gun_shot
135526-6-7-0.wav;135526;16.858.129;18.913.998;1;3;6;gun_shot
135526-6-8-0.wav;135526;18.913.998;20.776.374;1;3;6;gun_shot
135526-6-9-0.wav;135526;20.776.374;22.759.683;1;3;6;gun_shot
135527-6-0-0.wav;135527;0.0;1.280.285;2;7;6;gun_shot
135527-6-1-0.wav;135527;1.280.285;4.511.481;2;7;6;gun_shot
135527-6-10-0.wav;135527;32.860.655;33.714.179;2;7;6;gun_shot
135527-6-11-0.wav;135527;36.274.749;38.164.694;2;7;6;gun_shot
135527-6-12-0.wav;135527;38.469.524;40.420.435;2;7;6;gun_shot
135527-6-13-0.wav;135527;43.468.733;4.517.578;2;7;6;gun_shot
135527-6-14-0.wav;135527;48.406.976;52.406.976;2;7;6;gun_shot
135527-6-14-1.wav;135527;48.906.976;52.906.976;2;7;6;gun_shot
135527-6-14-10.wav;135527;53.406.976;57.406.976;2;7;6;gun_shot
135527-6-14-2.wav;135527;49.406.976;53.406.976;2;7;6;gun_shot
135527-6-14-3.wav;135527;49.906.976;53.906.976;2;7;6;gun_shot
135527-6-14-4.wav;135527;50.406.976;54.406.976;2;7;6;gun_shot
135527-6-14-5.wav;135527;50.906.976;54.906.976;2;7;6;gun_shot
135527-6-14-6.wav;135527;51.406.976;55.406.976;2;7;6;gun_shot
135527-6-14-7.wav;135527;51.906.976;55.906.976;2;7;6;gun_shot
135527-6-14-8.wav;135527;52.406.976;56.406.976;2;7;6;gun_shot
135527-6-14-9.wav;135527;52.906.976;56.906.976;2;7;6;gun_shot
135527-6-2-0.wav;135527;4.511.481;664.529;2;7;6;gun_shot
135527-6-3-0.wav;135527;9.205.861;10.486.146;2;7;6;gun_shot
135527-6-4-0.wav;135527;10.486.146;12.680.921;2;7;6;gun_shot
135527-6-5-0.wav;135527;12.680.921;14.936.661;2;7;6;gun_shot
135527-6-6-0.wav;135527;16.095.015;18.533.653;2;7;6;gun_shot
135527-6-7-0.wav;135527;18.777.517;2.115.519;2;7;6;gun_shot
135527-6-8-0.wav;135527;21.642.918;23.471.897;2;7;6;gun_shot
135527-6-9-0.wav;135527;23.471.897;25.544.739;2;7;6;gun_shot
135528-6-0-0.wav;135528;825.396;1.070.784;2;4;6;gun_shot
135528-6-1-0.wav;135528;1.098.669;13.161.721;2;4;6;gun_shot
135528-6-10-0.wav;135528;58.112.342;60.231.602;2;4;6;gun_shot
135528-6-11-0.wav;135528;62.127.782;63.968.193;2;4;6;gun_shot
135528-6-12-0.wav;135528;65.027.823;67.370.163;2;4;6;gun_shot
135528-6-2-0.wav;135528;13.440.571;17.440.571;2;4;6;gun_shot
135528-6-3-0.wav;135528;18.515.641;21.359.911;2;4;6;gun_shot
135528-6-4-0.wav;135528;21.359.911;25.359.911;2;4;6;gun_shot
135528-6-4-1.wav;135528;21.859.911;25.859.911;2;4;6;gun_shot
135528-6-4-2.wav;135528;22.359.911;26.359.911;2;4;6;gun_shot
135528-6-5-0.wav;135528;30.338.881;32.569.681;2;4;6;gun_shot
135528-6-6-0.wav;135528;34.633.171;36.640.891;2;4;6;gun_shot
135528-6-7-0.wav;135528;38.871.692;40.489.022;2;4;6;gun_shot
135528-6-8-0.wav;135528;45.173.702;46.456.412;2;4;6;gun_shot
135528-6-9-0.wav;135528;49.021.832;50.248.772;2;4;6;gun_shot
135544-6-0-0.wav;135544;1.551.861;3.879.652;1;6;6;gun_shot
135544-6-1-0.wav;135544;3.879.652;6.262.867;1;6;6;gun_shot
135544-6-10-0.wav;135544;34.584.329;35.526.531;1;6;6;gun_shot
135544-6-11-0.wav;135544;35.526.531;36.025.343;1;6;6;gun_shot
135544-6-12-0.wav;135544;36.025.343;37.078.392;1;6;6;gun_shot
135544-6-13-0.wav;135544;37.078.392;38.242.287;1;6;6;gun_shot
135544-6-14-0.wav;135544;38.242.287;39.239.912;1;6;6;gun_shot
135544-6-15-0.wav;135544;39.572.454;40.791.773;1;6;6;gun_shot
135544-6-16-0.wav;135544;41.013.467;42.454.481;1;6;6;gun_shot
135544-6-17-0.wav;135544;42.731.599;44.338.884;1;6;6;gun_shot
135544-6-18-0.wav;135544;44.338.884;46.167.863;1;6;6;gun_shot
135544-6-19-0.wav;135544;46.389.557;48.107.689;1;6;6;gun_shot
135544-6-2-0.wav;135544;6.262.867;8.036.423;1;6;6;gun_shot
135544-6-3-0.wav;135544;23.776.726;25.273.164;1;6;6;gun_shot
135544-6-4-0.wav;135544;25.716.553;26.935.872;1;6;6;gun_shot
135544-6-5-0.wav;135544;27.379.261;29.041.969;1;6;6;gun_shot
135544-6-6-0.wav;135544;29.041.969;30.538.406;1;6;6;gun_shot
135544-6-7-0.wav;135544;31.148.066;32.478.232;1;6;6;gun_shot
135544-6-8-0.wav;135544;32.478.232;33.143.316;1;6;6;gun_shot
135544-6-9-0.wav;135544;33.143.316;34.584.329;1;6;6;gun_shot
13577-3-0-0.wav;13577;2.313.777;6.313.777;2;5;3;dog_bark
13577-3-0-2.wav;13577;3.313.777;7.313.777;2;5;3;dog_bark
13577-3-5-0.wav;13577;54.781.414;58.781.414;2;5;3;dog_bark
135776-2-0-32.wav;135776;16.0;20.0;2;1;2;children_playing
135776-2-0-37.wav;135776;18.5;22.5;2;1;2;children_playing
135776-2-0-40.wav;135776;20.0;24.0;2;1;2;children_playing
135776-2-0-49.wav;135776;24.5;28.5;2;1;2;children_playing
135776-2-0-50.wav;135776;25.0;29.0;2;1;2;children_playing
135776-2-0-65.wav;135776;32.5;36.5;2;1;2;children_playing
135776-2-0-85.wav;135776;42.5;46.5;2;1;2;children_playing
135776-2-0-90.wav;135776;45.0;49.0;2;1;2;children_playing
13579-2-0-15.wav;13579;9.119.075;13.119.075;1;9;2;children_playing
13579-2-0-16.wav;13579;9.619.075;13.619.075;1;9;2;children_playing
13579-2-0-17.wav;13579;10.119.075;14.119.075;1;9;2;children_playing
13579-2-0-2.wav;13579;2.619.075;66.190.750.000.000.000;1;9;2;children_playing
13579-2-0-38.wav;13579;20.619.075;24.619.075;1;9;2;children_playing
13579-2-0-48.wav;13579;25.619.075;29.619.075;1;9;2;children_playing
13579-2-0-53.wav;13579;28.119.075;32.119.074.999.999.900;1;9;2;children_playing
13579-2-0-62.wav;13579;32.619.075;36.619.075;1;9;2;children_playing
135849-4-0-0.wav;135849;0.016276;0.935854;1;7;4;drilling
136399-6-0-0.wav;136399;0.0;3.353.689;1;9;6;gun_shot
136399-6-1-0.wav;136399;4.547.806;8.231.783;1;9;6;gun_shot
136399-6-2-0.wav;136399;10.010.255;13.262.317;1;9;6;gun_shot
136399-6-3-0.wav;136399;14.608.874;17.556.056;1;9;6;gun_shot
136399-6-4-0.wav;136399;19.537.781;214.941;1;9;6;gun_shot
136399-6-5-0.wav;136399;214.941;23.856.927;1;9;6;gun_shot
136399-6-6-0.wav;136399;2.406.018;25.991.092;1;9;6;gun_shot
136399-6-7-0.wav;136399;26.194.346;2.881.124;1;9;6;gun_shot
136399-6-8-0.wav;136399;28.938.274;30.488.085;1;9;6;gun_shot
136399-6-9-0.wav;136399;30.488.085;32.520.624;1;9;6;gun_shot
136558-9-0-1.wav;136558;0.5;4.5;1;10;9;street_music
136558-9-0-2.wav;136558;1.0;5.0;1;10;9;street_music
136558-9-1-10.wav;136558;39.271.982;43.271.982;1;10;9;street_music
136558-9-1-21.wav;136558;44.771.982;48.771.982;1;10;9;street_music
136558-9-1-26.wav;136558;47.271.982;51.271.982;1;10;9;street_music
136558-9-1-39.wav;136558;53.771.982;57.771.982;1;10;9;street_music
137156-9-0-28.wav;137156;14.0;18.0;1;1;9;street_music
137156-9-0-30.wav;137156;15.0;19.0;1;1;9;street_music
137156-9-0-31.wav;137156;15.5;19.5;1;1;9;street_music
137156-9-0-5.wav;137156;2.5;6.5;1;1;9;street_music
137156-9-0-73.wav;137156;36.5;40.5;1;1;9;street_music
137156-9-0-79.wav;137156;39.5;43.5;1;1;9;street_music
137803-3-0-0.wav;137803;0.0;4.0;1;9;3;dog_bark
137803-3-0-1.wav;137803;0.5;4.5;1;9;3;dog_bark
137803-3-0-2.wav;137803;1.0;5.0;1;9;3;dog_bark
137815-4-0-0.wav;137815;0.206472;4.206.472;1;9;4;drilling
137815-4-0-1.wav;137815;0.706472;4.706.472;1;9;4;drilling
137815-4-0-10.wav;137815;5.206.472;9.206.472;1;9;4;drilling
137815-4-0-2.wav;137815;1.206.472;5.206.472;1;9;4;drilling
137815-4-0-3.wav;137815;1.706.472;5.706.472;1;9;4;drilling
137815-4-0-4.wav;137815;22.064.719.999.999.900;6.206.472;1;9;4;drilling
137815-4-0-5.wav;137815;27.064.719.999.999.900;6.706.472;1;9;4;drilling
137815-4-0-6.wav;137815;32.064.719.999.999.900;7.206.472;1;9;4;drilling
137815-4-0-7.wav;137815;37.064.719.999.999.900;7.706.472;1;9;4;drilling
137815-4-0-8.wav;137815;4.206.472;8.206.472;1;9;4;drilling
137815-4-0-9.wav;137815;4.706.472;8.706.472;1;9;4;drilling
137969-2-0-18.wav;137969;9.0;13.0;1;6;2;children_playing
137969-2-0-20.wav;137969;10.0;14.0;1;6;2;children_playing
137969-2-0-37.wav;137969;18.5;22.5;1;6;2;children_playing
137969-2-0-4.wav;137969;2.0;6.0;1;6;2;children_playing
137969-2-0-41.wav;137969;20.5;24.5;1;6;2;children_playing
137969-2-0-55.wav;137969;27.5;31.5;1;6;2;children_playing
137969-2-0-56.wav;137969;28.0;32.0;1;6;2;children_playing
137971-2-0-0.wav;137971;3.919.268;7.919.268.000.000.000;2;4;2;children_playing
137971-2-0-2.wav;137971;4.919.268.000.000.000;8.919.268;2;4;2;children_playing
137971-2-0-3.wav;137971;5.419.268.000.000.000;9.419.268;2;4;2;children_playing
137971-2-0-4.wav;137971;5.919.268.000.000.000;9.919.268;2;4;2;children_playing
137971-2-0-5.wav;137971;6.419.268.000.000.000;10.419.268;2;4;2;children_playing
137971-2-0-6.wav;137971;6.919.268.000.000.000;10.919.268;2;4;2;children_playing
137971-2-0-8.wav;137971;7.919.268.000.000.000;11.919.268;2;4;2;children_playing
138015-3-0-1.wav;138015;0.5;4.5;1;1;3;dog_bark
138015-3-0-5.wav;138015;2.5;6.5;1;1;3;dog_bark
138015-3-0-7.wav;138015;3.5;7.5;1;1;3;dog_bark
138017-9-0-2.wav;138017;1.0;5.0;1;10;9;street_music
138017-9-0-9.wav;138017;4.5;8.5;1;10;9;street_music
138017-9-1-10.wav;138017;28.393.576;32.393.575.999.999.900;2;10;9;street_music
138017-9-1-16.wav;138017;31.393.576;35.393.575.999.999.900;2;10;9;street_music
138017-9-1-4.wav;138017;25.393.576;29.393.576;2;10;9;street_music
138017-9-1-6.wav;138017;26.393.576;30.393.576;2;10;9;street_music
138031-2-0-13.wav;138031;6.5;10.5;1;1;2;children_playing
138031-2-0-2.wav;138031;1.0;5.0;1;1;2;children_playing
138031-2-0-22.wav;138031;11.0;15.0;1;1;2;children_playing
138031-2-0-23.wav;138031;11.5;15.5;1;1;2;children_playing
138031-2-0-28.wav;138031;14.0;18.0;1;1;2;children_playing
138031-2-0-45.wav;138031;22.5;26.5;1;1;2;children_playing
138031-2-0-47.wav;138031;23.5;27.5;1;1;2;children_playing
138031-2-0-7.wav;138031;3.5;7.5;1;1;2;children_playing
138465-1-0-0.wav;138465;19.212.259;22.962.543;2;8;1;car_horn
138468-1-0-0.wav;138468;0.289342;3.890.508;2;9;1;car_horn
138473-9-0-12.wav;138473;7.523.034;11.523.033.999.999.900;2;3;9;street_music
138473-9-0-29.wav;138473;16.023.034;20.023.034;2;3;9;street_music
138473-9-0-35.wav;138473;19.023.034;23.023.034;2;3;9;street_music
138473-9-0-38.wav;138473;20.523.034;24.523.034;2;3;9;street_music
138473-9-0-5.wav;138473;4.023.034;8.023.033.999.999.990;2;3;9;street_music
138473-9-0-6.wav;138473;4.523.034;8.523.033.999.999.990;2;3;9;street_music
139000-4-0-0.wav;139000;0.0;4.0;1;8;4;drilling
139000-4-0-1.wav;139000;0.5;4.5;1;8;4;drilling
139000-4-0-2.wav;139000;1.0;5.0;1;8;4;drilling
139665-9-0-19.wav;139665;9.5;13.5;2;5;9;street_music
139665-9-0-23.wav;139665;11.5;15.5;2;5;9;street_music
139665-9-0-25.wav;139665;12.5;16.5;2;5;9;street_music
139665-9-0-32.wav;139665;16.0;20.0;2;5;9;street_music
139665-9-0-8.wav;139665;4.0;8.0;2;5;9;street_music
139665-9-0-9.wav;139665;4.5;8.5;2;5;9;street_music
139948-3-0-0.wav;139948;1.066.204;4.182.799;2;5;3;dog_bark
139948-3-1-0.wav;139948;5.946.136;8.939.708;2;5;3;dog_bark
139948-3-2-0.wav;139948;13.081.499;1.439.375;2;5;3;dog_bark
139948-3-4-0.wav;139948;28.131.374;29.361.609;2;5;3;dog_bark
139951-9-0-13.wav;139951;6.5;10.5;1;1;9;street_music
139951-9-0-17.wav;139951;8.5;12.5;1;1;9;street_music
139951-9-0-29.wav;139951;14.5;18.5;1;1;9;street_music
139951-9-0-33.wav;139951;16.5;20.5;1;1;9;street_music
139951-9-0-45.wav;139951;22.5;26.5;1;1;9;street_music
139951-9-0-9.wav;139951;4.5;8.5;1;1;9;street_music
140824-4-0-0.wav;140824;0.0;1.150.114;1;4;4;drilling
14110-4-0-0.wav;14110;0.0;4.0;1;4;4;drilling
14110-4-0-1.wav;14110;0.5;4.5;1;4;4;drilling
14110-4-0-2.wav;14110;1.0;5.0;1;4;4;drilling
14111-4-0-0.wav;14111;0.08911;408.911;1;9;4;drilling
14111-4-0-1.wav;14111;0.58911;458.911;1;9;4;drilling
14111-4-0-2.wav;14111;108.911;508.911;1;9;4;drilling
14111-4-0-3.wav;14111;158.911;558.911;1;9;4;drilling
14111-4-0-4.wav;14111;208.911;608.911;1;9;4;drilling
14111-4-0-5.wav;14111;258.911;658.911;1;9;4;drilling
14111-4-0-6.wav;14111;308.911;708.911;1;9;4;drilling
14111-4-0-7.wav;14111;358.911;758.911;1;9;4;drilling
14113-4-0-0.wav;14113;0.0;4.0;1;1;4;drilling
14113-4-0-1.wav;14113;0.5;4.5;1;1;4;drilling
14114-4-0-0.wav;14114;0.0;4.0;1;6;4;drilling
14114-4-0-1.wav;14114;0.5;4.5;1;6;4;drilling
14114-4-0-2.wav;14114;1.0;5.0;1;6;4;drilling
14114-4-0-3.wav;14114;1.5;5.5;1;6;4;drilling
14115-4-0-0.wav;14115;0.0;2.133.471;1;3;4;drilling
141240-5-0-0.wav;141240;0.0;3.053.869;1;10;5;engine_idling
141240-5-1-0.wav;141240;2.706.407;29.914.348;1;10;5;engine_idling
142003-2-0-0.wav;142003;0.0;4.0;1;8;2;children_playing
142003-2-0-1.wav;142003;0.5;4.5;1;8;2;children_playing
142003-2-0-19.wav;142003;9.5;13.5;1;8;2;children_playing
142003-2-0-20.wav;142003;10.0;14.0;1;8;2;children_playing
142003-2-0-21.wav;142003;10.5;14.5;1;8;2;children_playing
142003-2-0-24.wav;142003;12.0;16.0;1;8;2;children_playing
142003-2-0-30.wav;142003;15.0;19.0;1;8;2;children_playing
142003-2-0-8.wav;142003;4.0;8.0;1;8;2;children_playing
142641-3-0-0.wav;142641;1.779.107;2.162.404;1;10;3;dog_bark
143115-1-0-0.wav;143115;26.862.734;27.466.391;2;6;1;car_horn
143115-1-1-0.wav;143115;31.490.771;32.698.085;2;6;1;car_horn
143115-1-2-0.wav;143115;39.187.397;40.394.711;2;6;1;car_horn
143115-1-3-0.wav;143115;4.069.654;41.149.282;2;6;1;car_horn
143115-1-4-0.wav;143115;58.001.372;58.353.505;2;6;1;car_horn
14358-3-0-26.wav;14358;13.0;17.0;2;6;3;dog_bark
14358-3-0-7.wav;14358;3.5;7.5;2;6;3;dog_bark
14358-3-0-85.wav;14358;42.5;46.5;2;6;3;dog_bark
14358-3-0-90.wav;14358;45.0;49.0;2;6;3;dog_bark
143604-5-0-0.wav;143604;3.311.464;5.678.107;1;1;5;engine_idling
143651-2-0-0.wav;143651;0.0;4.0;2;1;2;children_playing
143651-2-0-16.wav;143651;8.0;12.0;2;1;2;children_playing
143651-2-0-20.wav;143651;10.0;14.0;2;1;2;children_playing
143651-2-0-22.wav;143651;11.0;15.0;2;1;2;children_playing
143651-2-0-39.wav;143651;19.5;23.5;2;1;2;children_playing
143651-2-0-55.wav;143651;27.5;31.5;2;1;2;children_playing
143651-2-0-59.wav;143651;29.5;33.5;2;1;2;children_playing
143651-2-0-63.wav;143651;31.5;35.5;2;1;2;children_playing
14385-9-0-10.wav;14385;5.0;9.0;1;9;9;street_music
14385-9-0-11.wav;14385;5.5;9.5;1;9;9;street_music
14385-9-0-13.wav;14385;6.5;10.5;1;9;9;street_music
14385-9-0-14.wav;14385;7.0;11.0;1;9;9;street_music
14385-9-0-17.wav;14385;8.5;12.5;1;9;9;street_music
14385-9-0-21.wav;14385;10.5;14.5;1;9;9;street_music
14386-9-0-11.wav;14386;5.5;9.5;1;8;9;street_music
14386-9-0-16.wav;14386;8.0;12.0;1;8;9;street_music
14386-9-0-17.wav;14386;8.5;12.5;1;8;9;street_music
14386-9-0-2.wav;14386;1.0;5.0;1;8;9;street_music
14386-9-0-20.wav;14386;10.0;14.0;1;8;9;street_music
14386-9-0-6.wav;14386;3.0;7.0;1;8;9;street_music
14387-9-0-11.wav;14387;5.5;9.5;1;2;9;street_music
14387-9-0-12.wav;14387;6.0;10.0;1;2;9;street_music
14387-9-0-15.wav;14387;7.5;11.5;1;2;9;street_music
14387-9-0-16.wav;14387;8.0;12.0;1;2;9;street_music
14387-9-0-19.wav;14387;9.5;13.5;1;2;9;street_music
14387-9-0-7.wav;14387;3.5;7.5;1;2;9;street_music
143970-5-0-0.wav;143970;4.430.266;8.430.266;1;2;5;engine_idling
143970-5-0-1.wav;143970;4.930.266;8.930.266;1;2;5;engine_idling
143970-5-0-2.wav;143970;5.430.266;9.430.266;1;2;5;engine_idling
143970-5-0-3.wav;143970;5.930.266;9.930.266;1;2;5;engine_idling
144007-5-0-0.wav;144007;2.488.552;6.488.552;1;4;5;engine_idling
144007-5-0-1.wav;144007;2.988.552;6.988.552;1;4;5;engine_idling
144007-5-0-10.wav;144007;7.488.552;11.488.552;1;4;5;engine_idling
144007-5-0-11.wav;144007;7.988.552;11.988.552;1;4;5;engine_idling
144007-5-0-12.wav;144007;8.488.552;12.488.552;1;4;5;engine_idling
144007-5-0-13.wav;144007;8.988.552;12.988.552;1;4;5;engine_idling
144007-5-0-14.wav;144007;9.488.552;13.488.552;1;4;5;engine_idling
144007-5-0-15.wav;144007;9.988.552;13.988.552;1;4;5;engine_idling
144007-5-0-16.wav;144007;10.488.552;14.488.552;1;4;5;engine_idling
144007-5-0-17.wav;144007;10.988.552;14.988.552;1;4;5;engine_idling
144007-5-0-18.wav;144007;11.488.552;15.488.552;1;4;5;engine_idling
144007-5-0-19.wav;144007;11.988.552;15.988.552;1;4;5;engine_idling
144007-5-0-2.wav;144007;3.488.552;7.488.552;1;4;5;engine_idling
